Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2015-02-13,323.97760009765625,231.4312286376953,788.7679443359375,541.7952270507812,564.8656005859375,1880.53076171875,411.3836364746094,157.24765014648438,314.35174560546875,263.79754638671875,23520.34765625,648.4853515625,211.63734436035156,3149.597900390625,1447.3619384765625,91.35774230957031,440.3864440917969,511.29364013671875,2375.931640625,146.26853942871094,89.87313842773438,799.7522583007812,,291.8591613769531,449.26153564453125,210.669189453125,50.73525619506836,849.370849609375,479.2334899902344,652.4544677734375,1614.1715087890625,977.6068725585938,559.0261840820312,3373.552978515625,88.90258026123047,166.32371520996094,88.13739776611328,433.2238464355469,293.799560546875,902.5595092773438,1112.0224609375,559.32177734375,297.566162109375,610.0922241210938,266.8603210449219,3046.508544921875,122.04966735839844,238.03453063964844,156.77940368652344,347.0089111328125,8805.5
2015-02-16,320.0166320800781,232.39157104492188,795.8280639648438,535.3185424804688,554.3673095703125,1881.4039306640625,423.3631591796875,157.45370483398438,319.9747009277344,272.17791748046875,24140.40234375,652.6644897460938,211.18923950195312,3156.4736328125,1428.1171875,91.76456451416016,438.5967102050781,512.1331176757812,2336.039794921875,143.7918701171875,85.72403717041016,812.4725341796875,,286.9361877441406,453.1601257324219,217.10543823242188,51.99444580078125,837.290283203125,475.6122131347656,643.9593505859375,1597.6402587890625,969.549072265625,567.4169921875,3331.720703125,89.3680191040039,166.76451110839844,88.8646240234375,426.2828369140625,293.5602722167969,877.8016357421875,1132.193115234375,567.8270263671875,300.2044982910156,612.8399658203125,264.9035949707031,3013.52294921875,121.67579650878906,238.32275390625,153.13710021972656,343.575927734375,8809.349609375
2015-02-18,322.4801330566406,235.79623413085938,783.329833984375,527.4109497070312,553.5897216796875,1863.4786376953125,424.61663818359375,158.27798461914062,311.6952819824219,267.9142150878906,25567.4765625,658.5928955078125,213.03761291503906,3159.29931640625,1507.854736328125,93.12068939208984,449.2696533203125,515.6112060546875,2218.405029296875,144.45864868164062,84.64728546142578,817.757568359375,,290.6283874511719,467.2099914550781,219.139404296875,54.31658172607422,839.1824340820312,479.3169250488281,651.607421875,1616.478271484375,978.3126220703125,575.737548828125,3325.05224609375,90.64028930664062,162.9193572998047,90.02816009521484,425.73980712890625,292.6031188964844,880.728515625,1154.466064453125,577.8652954101562,298.3373718261719,611.2970581054688,259.56146240234375,3044.061767578125,118.02352142333984,241.02481079101562,153.8880615234375,339.6662902832031,8869.099609375
2015-02-19,322.5284118652344,231.38758850097656,795.7802124023438,503.0573425292969,549.4584350585938,1840.396240234375,423.67779541015625,161.00039672851562,315.8570861816406,270.7076721191406,24703.986328125,663.2578735351562,215.05404663085938,3186.2841796875,1480.549072265625,92.37482452392578,452.5841369628906,518.0098266601562,2219.40478515625,148.84051513671875,85.408203125,813.502685546875,,287.36053466796875,463.2745666503906,216.91041564941406,56.12358093261719,832.0504760742188,485.20269775390625,651.3334350585938,1620.9476318359375,999.0156860351562,585.9097900390625,3353.219970703125,91.01263427734375,163.33570861816406,89.766357421875,425.9287109375,289.3966369628906,879.6729125976562,1174.3524169921875,570.2006225585938,304.6288146972656,598.1716918945312,265.83538818359375,2997.372802734375,125.98954010009766,237.60218811035156,152.70526123046875,336.99627685546875,8895.2998046875
2015-02-20,317.84295654296875,229.6852569580078,787.7662963867188,512.5416259765625,545.813232421875,1835.6136474609375,412.0521240234375,160.91358947753906,309.3487243652344,265.48834228515625,25040.85546875,656.9407348632812,214.38189697265625,3206.064208984375,1455.7877197265625,92.44263458251953,442.1100769042969,514.771728515625,2214.365966796875,149.12628173828125,86.35575103759766,806.4259033203125,,280.9096984863281,455.1463623046875,220.69972229003906,54.463748931884766,850.77783203125,476.5201110839844,646.84912109375,1625.6090087890625,986.6939086914062,586.8942260742188,3308.636474609375,90.39202880859375,161.98866271972656,89.15550231933594,412.2591247558594,289.3487548828125,876.314208984375,1171.9437255859375,573.513671875,304.1823425292969,593.955078125,261.5491943359375,2950.19482421875,124.98298645019531,234.17958068847656,154.9019012451172,342.14556884765625,8833.599609375
2015-02-23,312.432861328125,228.85586547851562,772.4059448242188,504.9493408203125,533.7110595703125,1814.2777099609375,409.2354736328125,160.44725036621094,307.533447265625,270.00927734375,24625.11328125,650.3319702148438,215.19407653808594,3192.78369140625,1421.9600830078125,90.45365905761719,435.5361633300781,512.109130859375,2205.20556640625,147.5069122314453,85.51588439941406,793.79541015625,,279.25457763671875,457.169189453125,217.46763610839844,55.25687026977539,841.8023681640625,472.8676452636719,656.1165771484375,1584.8092041015625,992.2225341796875,591.2302856445312,3307.283935546875,90.64028930664062,159.12310791015625,90.69717407226562,402.03643798828125,283.8451232910156,871.947998046875,1181.185302734375,567.8765258789062,298.215576171875,587.3079833984375,259.1265869140625,2914.9580078125,126.27710723876953,234.0894775390625,152.26405334472656,328.6047668457031,8754.9501953125
2015-02-24,322.7216491699219,224.621826171875,762.8175048828125,503.5667724609375,536.3840942382812,1822.84521484375,405.0866394042969,164.27593994140625,302.88458251953125,271.73675537109375,24998.380859375,658.2527465820312,215.19407653808594,3164.479736328125,1409.5350341796875,91.3125228881836,436.652099609375,512.1810913085938,2208.1201171875,146.36380004882812,87.20279693603516,818.4741821289062,,276.75054931640625,465.5915832519531,220.50466918945312,53.76874542236328,838.503173828125,474.37030029296875,672.782958984375,1597.207763671875,1012.2786254882812,590.0350341796875,3346.830810546875,90.98162841796875,154.32272338867188,91.19168853759766,397.3146667480469,283.5579528808594,873.6754150390625,1184.7333984375,558.1843872070312,291.5181884765625,589.9605712890625,257.23199462890625,2925.23583984375,121.56078338623047,235.26040649414062,150.26451110839844,336.6148681640625,8762.099609375
2015-02-25,317.0700378417969,227.89556884765625,776.460693359375,491.778076171875,537.5506591796875,1813.279541015625,401.26715087890625,163.09371948242188,308.6845703125,273.68487548828125,24782.900390625,657.3294067382812,216.53831481933594,3088.75244140625,1387.660888671875,91.70806121826172,438.2319641113281,504.8892517089844,2185.759521484375,146.36380004882812,88.18624114990234,807.9039306640625,,273.7373352050781,463.9733581542969,222.73370361328125,53.507102966308594,833.0693969726562,483.7209167480469,668.9215087890625,1599.6104736328125,998.6334838867188,593.9725341796875,3338.996337890625,90.64028930664062,155.3513946533203,89.91179656982422,398.11737060546875,282.887939453125,854.77099609375,1170.47607421875,561.9425659179688,284.8614196777344,583.8840942382812,255.4615936279297,2978.335205078125,121.21566772460938,239.15138244628906,149.23190307617188,332.37139892578125,8767.25
2015-02-26,316.2005310058594,226.76068115234375,755.5189819335938,497.575439453125,536.8701782226562,1775.7655029296875,402.7762756347656,161.7813262939453,309.3487243652344,269.421142578125,24544.689453125,640.9047241210938,215.2780303955078,3063.180419921875,1352.867919921875,92.88336944580078,436.5194396972656,498.0291442871094,2183.84375,142.64874267578125,85.40101623535156,794.01953125,,272.7187805175781,463.8262023925781,220.47683715820312,53.580692291259766,820.212646484375,471.3022766113281,664.337646484375,1631.5682373046875,986.9584350585938,585.7691650390625,3261.534912109375,95.17073822021484,156.42897033691406,88.8646240234375,397.5743713378906,277.0014343261719,830.7328491210938,1163.5771484375,554.4757080078125,280.2341613769531,580.8300170898438,253.0389862060547,2914.322021484375,119.77776336669922,237.02574157714844,147.1197509765625,327.17437744140625,8683.849609375
2015-02-27,334.5079345703125,235.228759765625,770.0684204101562,501.2139587402344,551.3052978515625,1788.7833251953125,403.78399658203125,161.44508361816406,314.52886962890625,270.2665710449219,25069.283203125,651.0122680664062,221.38330078125,3087.528076171875,1406.3453369140625,91.92278289794922,446.8056945800781,505.6328125,2225.776123046875,147.79266357421875,86.98025512695312,794.6912841796875,,284.5595703125,466.0697021484375,219.39016723632812,54.56187057495117,838.8428344726562,472.89886474609375,666.5298461914062,1669.9652099609375,1034.5404052734375,600.2540283203125,3361.84716796875,98.33587646484375,159.0741729736328,91.39529418945312,403.9723815917969,287.0516052246094,843.3997802734375,1166.1611328125,568.8160400390625,284.6584777832031,599.3553466796875,260.77276611328125,3059.52685546875,124.92546844482422,235.72877502441406,154.1039581298828,332.7528076171875,8844.599609375
2015-03-02,319.1471252441406,249.19671630859375,787.6705932617188,527.38671875,629.459228515625,1725.358642578125,429.76336669921875,169.09164428710938,309.0830993652344,264.3856201171875,24421.6953125,696.7876586914062,221.10321044921875,3189.816162109375,1461.477783203125,92.42003631591797,447.435546875,519.3290405273438,2185.759521484375,149.12628173828125,93.95763397216797,838.136474609375,,296.2729187011719,462.0608215332031,191.2768096923828,57.350059509277344,916.4684448242188,478.3150939941406,699.8875122070312,1727.104248046875,1085.79833984375,599.1524047851562,3461.693603515625,98.98750305175781,156.77191162109375,91.16259002685547,408.080322265625,289.0616149902344,887.8295288085938,1169.249267578125,578.5575561523438,286.2008972167969,604.4913330078125,262.6673278808594,3298.353271484375,125.50065612792969,239.403564453125,165.68804931640625,326.840576171875,8956.75
2015-03-03,325.13690185546875,245.31185913085938,799.787353515625,532.6746826171875,613.7603759765625,1761.3338623046875,425.68829345703125,169.37362670898438,309.2601623535156,263.6872863769531,24755.033203125,711.3172607421875,224.41342163085938,3209.830810546875,1415.3804931640625,92.43132781982422,448.8387145996094,519.7128295898438,2195.711181640625,151.17433166503906,94.19453430175781,832.8065795898438,,295.93341064453125,464.7824401855469,190.32948303222656,58.28218078613281,910.7435913085938,479.59869384765625,701.8804321289062,1732.294677734375,1089.062744140625,577.3547973632812,3459.08203125,98.49102783203125,156.99232482910156,90.49356079101562,425.3384704589844,289.63592529296875,904.9584350585938,1215.9425048828125,567.7776489257812,286.68798828125,614.7316284179688,259.99627685546875,3289.593505859375,127.71501159667969,242.2677459716797,164.9652557373047,331.79925537109375,8996.25
